"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019730","GO:0019730","antimicrobial humoral response","8/190","177/28943",2.35399770627055e-05,0.000225661314362758,0.000128510963459846,"Slpi/Wfdc21/Gapdh/Cxcl3/Cxcl2/Cxcl1/Acod1/Pf4",8
"GO:0010575","GO:0010575","positive regulation of vascular endothelial growth factor production","4/190","26/28943",2.40223314015472e-05,0.000229656113590201,0.000130785945766836,"Il1a/Hif1a/Il1b/Ptgs2",4
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","7/190","130/28943",2.51616869404423e-05,0.000239893031620184,0.000136615727458073,"Lrrk2/Ceacam1/Mif/Map3k5/Il1b/Sash1/Tnf",7
"GO:0007160","GO:0007160","cell-matrix adhesion","9/190","233/28943",2.5292989445941e-05,0.000240489592585183,0.00013695546058686,"Trem1/Fn1/Itgb2/Bst1/Vcl/Itgam/S100a10/Sdc4/Cd36",9
"GO:0030282","GO:0030282","bone mineralization","7/190","131/28943",2.64361605371315e-05,0.000250677847478111,0.000142757529301925,"Gja1/Sgms2/Hif1a/Fgr/Fam20c/Ptgs2/Ecm1",7
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","4/190","27/28943",2.80557316015667e-05,0.000264300942646453,0.000150515691529831,"Anxa1/Il1b/Ptgs2/Pla2g4a",4
"GO:1902175","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","4/190","27/28943",2.80557316015667e-05,0.000264300942646453,0.000150515691529831,"Sod2/P4hb/Hif1a/Gpx1",4
"GO:0002673","GO:0002673","regulation of acute inflammatory response","5/190","54/28943",2.81749790246148e-05,0.000264300942646453,0.000150515691529831,"Ptges/Nlrp3/Il1b/Ptgs2/Tnf",5
"GO:0038066","GO:0038066","p38MAPK cascade","5/190","54/28943",2.81749790246148e-05,0.000264300942646453,0.000150515691529831,"Map3k5/Met/Ezr/Il1b/Sash1",5
"GO:0010038","GO:0010038","response to metal ion","10/190","296/28943",2.83221495718176e-05,0.000264971126609063,0.000150897351926402,"Cav1/Il1a/Lrrk2/Fn1/Bnip3/Mmp9/Crip1/Mt2/Pla2g4a/Mt1",10
"GO:1901216","GO:1901216","positive regulation of neuron death","7/190","133/28943",2.91448575043425e-05,0.000271940950420518,0.000154866569138864,"Egln1/Map3k5/Itgam/Il1b/Lcn2/Tnf/Ccl3",7
"GO:0002790","GO:0002790","peptide secretion","10/190","299/28943",3.08500949903175e-05,0.000287086389284896,0.000163491684817108,"Gja1/S100a8/Cd38/Hif1a/Klf7/Slc16a10/Nos2/Anxa1/Il1b/Tnf",10
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","8/190","185/28943",3.22941638340708e-05,0.000298207234834571,0.000169824850872232,"Arg1/Itgb2/Malt1/Cxcl1/Itgam/Nlrp3/Il1b/Tnf",8
"GO:0006527","GO:0006527","arginine catabolic process","3/190","10/28943",3.23008122327244e-05,0.000298207234834571,0.000169824850872232,"Arg1/Atp2b4/Nos2",3
"GO:0061762","GO:0061762","CAMKK-AMPK signaling cascade","3/190","10/28943",3.23008122327244e-05,0.000298207234834571,0.000169824850872232,"Lrrk2/Egln1/Camkk2",3
"GO:0006925","GO:0006925","inflammatory cell apoptotic process","4/190","28/28943",3.25641192144757e-05,0.000298277102438352,0.000169864639495736,"Slc7a11/Cd44/Itgam/Anxa1",4
"GO:0018126","GO:0018126","protein hydroxylation","4/190","28/28943",3.25641192144757e-05,0.000298277102438352,0.000169864639495736,"Egln3/Ero1a/P4hb/Egln1",4
"GO:0031639","GO:0031639","plasminogen activation","4/190","28/28943",3.25641192144757e-05,0.000298277102438352,0.000169864639495736,"Pgk1/Eno1/S100a10/Plaur",4
"GO:0042180","GO:0042180","cellular ketone metabolic process","9/190","241/28943",3.29429625876615e-05,0.000300780813693314,0.000171290468049952,"Cav1/Slc7a11/Atp2b4/Ceacam1/Aldoa/Anxa1/Il1b/Ptgs2/Pla2g4a",9
"GO:0097581","GO:0097581","lamellipodium organization","6/190","92/28943",3.30093833833188e-05,0.000300780813693314,0.000171290468049952,"Pdpn/Pmp22/Carmil1/Cd44/Vcl/Abi1",6
"GO:1903706","GO:1903706","regulation of hemopoiesis","12/190","435/28943",3.33933974608153e-05,0.000303489604455565,0.000172833086516263,"Ceacam1/Malt1/Hif1a/Cd44/Cebpb/Itgam/Inhba/Nfkbia/Nlrp3/Anxa1/Tnf/Ccl3",12
"GO:0051604","GO:0051604","protein maturation","11/190","367/28943",3.38154347860411e-05,0.000306529031907663,0.000174563997954665,"Hp/Lrrk2/Ero1a/F10/Pgk1/Cpd/Fn1/Eno1/S100a10/Cast/Plaur",11
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","11/190","368/28943",3.4660735153281e-05,0.00031337961834969,0.000178465311152348,"Il1a/Bst1/Carmil1/Mtpn/Met/Myadm/Fgr/S100a10/Rhoc/Sdc4/Plek",11
"GO:0055072","GO:0055072","iron ion homeostasis","6/190","93/28943",3.5095059787587e-05,0.00031648869638342,0.000180235887623175,"Sod2/Fbxl5/Egln1/Hif1a/Fth1/Lcn2",6
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","8/190","188/28943",3.62114616860677e-05,0.00032464007996611,0.00018487798660545,"Il1a/Fgr/Anxa1/Il1b/Ptgs2/Pla2g4a/Tnf/Cd36",8
"GO:0031348","GO:0031348","negative regulation of defense response","9/190","244/28943",3.62772995903827e-05,0.00032464007996611,0.00018487798660545,"Arg1/Smpdl3b/Ceacam1/Irak3/Acod1/Cd44/Gpx1/Nlrp3/Tnfrsf1b",9
"GO:0051403","GO:0051403","stress-activated MAPK cascade","9/190","244/28943",3.62772995903827e-05,0.00032464007996611,0.00018487798660545,"Il1a/Lrrk2/Plcb1/Map3k5/Met/Ezr/Il1b/Sash1/Tnf",9
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","5/190","57/28943",3.67139143815158e-05,0.000327709149032969,0.000186625778529026,"Itgb2/Cd44/Myadm/Il1b/Tnf",5
"GO:0032874","GO:0032874","positive regulation of stress-activated MAPK cascade","7/190","138/28943",3.6929239424433e-05,0.000328792388666899,0.000187242668355301,"Il1a/Plcb1/Map3k5/Met/Il1b/Sash1/Tnf",7
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","11/190","371/28943",3.73069470701488e-05,0.000331312202534139,0.000188677667122073,"Arg1/Smpdl3b/Ceacam1/Irak3/Mif/Cxcl1/Acod1/Fgr/Il1b/Ncf1/Sash1",11
"GO:0001780","GO:0001780","neutrophil homeostasis","4/190","29/28943",3.75810323688597e-05,0.000332060687521819,0.000189103918857659,"Slc7a11/Cd44/Itgam/Anxa1",4
"GO:0002888","GO:0002888","positive regulation of myeloid leukocyte mediated immunity","4/190","29/28943",3.75810323688597e-05,0.000332060687521819,0.000189103918857659,"Arg1/Itgb2/Cxcl1/Itgam",4
"GO:0051341","GO:0051341","regulation of oxidoreductase activity","6/190","95/28943",3.95835927270207e-05,0.000348372091339003,0.00019839303527466,"Cav1/Il1a/Prdx5/Atp2b4/Il1b/Tnf",6
"GO:0046883","GO:0046883","regulation of hormone secretion","10/190","308/28943",3.96262053023501e-05,0.000348372091339003,0.00019839303527466,"Gja1/Rab11fip1/Cd38/Hif1a/Klf7/Inhba/Nos2/Anxa1/Il1b/Tnf",10
"GO:0009395","GO:0009395","phospholipid catabolic process","5/190","58/28943",3.9964873936091e-05,0.000350468907023515,0.00019958714249049,"Smpdl3b/Plcb1/Prdx6/Smpdl3a/Pla2g4a",5
"GO:0070304","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","7/190","140/28943",4.04863447182607e-05,0.000353549049595733,0.000201341240620545,"Il1a/Plcb1/Map3k5/Met/Il1b/Sash1/Tnf",7
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","8/190","191/28943",4.05181963097711e-05,0.000353549049595733,0.000201341240620545,"Il1a/Gapdh/Clec4d/S100a4/Tnip1/Il1b/Tnf/Cd36",8
"GO:0046879","GO:0046879","hormone secretion","11/190","375/28943",4.11049949406783e-05,0.000356889273690902,0.000203243451541606,"Gja1/Rab11fip1/Cd38/Hif1a/Klf7/Inhba/Slc16a10/Nos2/Anxa1/Il1b/Tnf",11
"GO:0048872","GO:0048872","homeostasis of number of cells","11/190","375/28943",4.11049949406783e-05,0.000356889273690902,0.000203243451541606,"Slc7a11/Prdx5/Mif/Plcb1/Gpi1/Hif1a/Cd44/Itgam/Inhba/Klf2/Anxa1",11
"GO:0030099","GO:0030099","myeloid cell differentiation","12/190","445/28943",4.1588705872492e-05,0.000359305881105801,0.000204619675676744,"Ceacam1/Plcb1/Hif1a/Cebpb/Abi1/Itgam/Inhba/Fam20c/Nfkbia/Klf2/Tnf/Ccl3",12
"GO:0034329","GO:0034329","cell junction assembly","12/190","445/28943",4.1588705872492e-05,0.000359305881105801,0.000204619675676744,"Cav1/Gja1/Fn1/Pmp22/Cd9/Vcl/S100a10/Plec/Rhoc/Il1b/Sdc4/Tnf",12
"GO:0042744","GO:0042744","hydrogen peroxide catabolic process","4/190","30/28943",4.31408231434583e-05,0.000370883882503588,0.000211213185595672,"Prdx5/Gpx1/Prdx6/Txnrd1",4
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","4/190","30/28943",4.31408231434583e-05,0.000370883882503588,0.000211213185595672,"Fam162a/Bnip3/Mmp9/Plaur",4
"GO:0098657","GO:0098657","import into cell","9/190","250/28943",4.38090966562087e-05,0.00037570595392175,0.000213959287848821,"Cav1/Arg1/Slc7a11/Slc7a2/Slc2a1/Abcc1/Lcn2/Acsl1/Cd36",9
"GO:0002246","GO:0002246","wound healing involved in inflammatory response","3/190","11/28943",4.41988274048563e-05,0.000378121508776509,0.000215334912565675,"Il1a/Hif1a/Cd44",3
"GO:0051224","GO:0051224","negative regulation of protein transport","7/190","142/28943",4.43199325576606e-05,0.000378232790290864,0.000215398285832225,"Lrrk2/Txn1/Rab11fip1/Klf7/Anxa1/Il1b/Cd36",7
"GO:0014902","GO:0014902","myotube differentiation","7/190","143/28943",4.63454705161039e-05,0.000394556694247804,0.000224694520904046,"Pmp22/Cd9/Gpx1/Met/Plec/Ehd1/Cflar",7
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","6/190","98/28943",4.71682653996983e-05,0.000400586797654234,0.000228128580484489,"Cav1/Gja1/Cebpb/Lcn2/Acsl1/Cd36",6
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","12/190","453/28943",4.93493046993478e-05,0.000416616999611192,0.000237257556373697,"Cav1/Lrrk2/Ceacam1/Irak3/Pid1/Met/Myadm/Plec/Sh3bp5/Il1b/Plek/Tnf",12
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","12/190","453/28943",4.93493046993478e-05,0.000416616999611192,0.000237257556373697,"Cav1/Lrrk2/Ceacam1/Irak3/Pid1/Met/Myadm/Plec/Sh3bp5/Il1b/Plek/Tnf",12
"GO:0017157","GO:0017157","regulation of exocytosis","9/190","254/28943",4.95320582561463e-05,0.000416616999611192,0.000237257556373697,"Sdc1/Lrrk2/Itgb2/Anxa2/Fgr/Itgam/S100a10/Anxa1/Sdc4",9
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","9/190","254/28943",4.95320582561463e-05,0.000416616999611192,0.000237257556373697,"Il1a/Lrrk2/Plcb1/Map3k5/Met/Ezr/Il1b/Sash1/Tnf",9
"GO:0009914","GO:0009914","hormone transport","11/190","383/28943",4.97099795932669e-05,0.000417110835963647,0.000237538789271877,"Gja1/Rab11fip1/Cd38/Hif1a/Klf7/Inhba/Slc16a10/Nos2/Anxa1/Il1b/Tnf",11
"GO:0010821","GO:0010821","regulation of mitochondrion organization","7/190","146/28943",5.28823152503733e-05,0.000441611506112306,0.000251491578366931,"Fam162a/Bnip3/Hif1a/Gpx1/Higd1a/Mmp9/Plaur",7
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization","7/190","146/28943",5.28823152503733e-05,0.000441611506112306,0.000251491578366931,"Lrrk2/Txn1/Rab11fip1/Klf7/Anxa1/Il1b/Cd36",7
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","5/190","62/28943",5.52547399075439e-05,0.000460324606991657,0.000262148427681656,"Malt1/Nlrp3/Tnf/Ccl3/Cd36",5
"GO:0031638","GO:0031638","zymogen activation","6/190","101/28943",5.58742257459827e-05,0.000464379847708298,0.000264457830571684,"Hp/F10/Pgk1/Eno1/S100a10/Plaur",6
"GO:0010574","GO:0010574","regulation of vascular endothelial growth factor production","4/190","32/28943",5.60303371157862e-05,0.000464573814142502,0.000264568291744034,"Il1a/Hif1a/Il1b/Ptgs2",4
"GO:0030198","GO:0030198","extracellular matrix organization","10/190","322/28943",5.7492154571004e-05,0.000475567491356839,0.000270829037210179,"Cav1/Ero1a/Fn1/Pdpn/Pmp22/Anxa2/Mmp9/Cflar/Tnfrsf1b/Tnf",10
"GO:0010572","GO:0010572","positive regulation of platelet activation","3/190","12/28943",5.86468546079233e-05,0.000482836104172056,0.000274968410582783,"Pdpn/Plek/Pla2g4a",3
"GO:0099004","GO:0099004","calmodulin dependent kinase signaling pathway","3/190","12/28943",5.86468546079233e-05,0.000482836104172056,0.000274968410582783,"Lrrk2/Egln1/Camkk2",3
"GO:0043062","GO:0043062","extracellular structure organization","10/190","323/28943",5.8995864412972e-05,0.000483841894252995,0.000275541193971486,"Cav1/Ero1a/Fn1/Pdpn/Pmp22/Anxa2/Mmp9/Cflar/Tnfrsf1b/Tnf",10
"GO:0032611","GO:0032611","interleukin-1 beta production","6/190","102/28943",5.90455812649411e-05,0.000483841894252995,0.000275541193971486,"Malt1/Nlrp3/Il1b/Tnf/Ccl3/Cd36",6
"GO:0034612","GO:0034612","response to tumor necrosis factor","8/190","202/28943",6.01453469350496e-05,0.000490639799614702,0.000279412506030484,"Wfdc21/Cd14/Pid1/Acod1/Nfkbia/Nos2/Tnf/Ccl3",8
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity","7/190","149/28943",6.01556084694791e-05,0.000490639799614702,0.000279412506030484,"Fam162a/S100a8/Malt1/Map3k5/Nlrp3/Cflar/Tnf",7
"GO:0045229","GO:0045229","external encapsulating structure organization","10/190","324/28943",6.05329458550057e-05,0.000492569250108523,0.000280511301110222,"Cav1/Ero1a/Fn1/Pdpn/Pmp22/Anxa2/Mmp9/Cflar/Tnfrsf1b/Tnf",10
"GO:0031334","GO:0031334","positive regulation of protein-containing complex assembly","8/190","203/28943",6.22659515970969e-05,0.000502752550554285,0.000286310548336897,"Cav1/Carmil1/Met/Msn/Rhoc/Plek/Tnf/Cd36",8
"GO:0048771","GO:0048771","tissue remodeling","8/190","203/28943",6.22659515970969e-05,0.000502752550554285,0.000286310548336897,"Cav1/Gja1/Il1a/Ceacam1/Cd38/Hif1a/Mmp9/Nos2",8
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","6/190","103/28943",6.23591331639211e-05,0.000502752550554285,0.000286310548336897,"Cav1/Sod2/Gapdh/Trem1/Bnip3/Cflar",6
"GO:0010770","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","6/190","103/28943",6.23591331639211e-05,0.000502752550554285,0.000286310548336897,"P4hb/Carmil1/Nedd9/Met/Myadm/S100a10",6
"GO:0002828","GO:0002828","regulation of type 2 immune response","4/190","33/28943",6.34325683013795e-05,0.000507896010266652,0.000289239676730125,"Arg1/Nlrp3/Anxa1/Ecm1",4
"GO:0050999","GO:0050999","regulation of nitric-oxide synthase activity","4/190","33/28943",6.34325683013795e-05,0.000507896010266652,0.000289239676730125,"Cav1/Il1a/Atp2b4/Il1b",4
"GO:1904646","GO:1904646","cellular response to amyloid-beta","4/190","33/28943",6.34325683013795e-05,0.000507896010266652,0.000289239676730125,"Gja1/Fpr2/Abcc1/Cd36",4
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","8/190","204/28943",6.44483835115814e-05,0.000514851355952108,0.000293200648852256,"Il1a/Plcb1/Map3k5/Met/Ezr/Il1b/Sash1/Tnf",8
"GO:0045444","GO:0045444","fat cell differentiation","9/190","265/28943",6.86218015067961e-05,0.000546942331371935,0.000311476010675854,"Wfdc21/Sod2/Ero1a/Bnip3/Plcb1/Gpx1/Cebpb/Grk5/Ptgs2",9
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","6/190","105/28943",6.94314902275984e-05,0.000552138146150834,0.000314434954547473,"Cav1/Ceacam1/Anxa1/Il1b/Ptgs2/Pla2g4a",6
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","8/190","207/28943",7.13808442641419e-05,0.000566352775692137,0.00032252998733028,"Il1a/Plcb1/Map3k5/Met/Ezr/Il1b/Sash1/Tnf",8
"GO:0046434","GO:0046434","organophosphate catabolic process","7/190","154/28943",7.40843683057515e-05,0.000586473313805033,0.000333988352471511,"Upp1/Smpdl3b/Plcb1/Prdx6/Ncf1/Smpdl3a/Pla2g4a",7
"GO:0031652","GO:0031652","positive regulation of heat generation","3/190","13/28943",7.58724227773592e-05,0.000597922538959414,0.000340508526120296,"Il1b/Ptgs2/Tnf",3
"GO:0032060","GO:0032060","bleb assembly","3/190","13/28943",7.58724227773592e-05,0.000597922538959414,0.000340508526120296,"Pmp22/Emp3/Prdx6",3
"GO:0001101","GO:0001101","response to acid chemical","8/190","209/28943",7.6338051193236e-05,0.000598894262612405,0.00034106190915458,"Atp2b4/Eno1/Anxa2/Cebpb/S100a10/Plec/Klf2/Tnf",8
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","8/190","209/28943",7.6338051193236e-05,0.000598894262612405,0.00034106190915458,"Arg1/Ceacam1/Cd9/Cd44/Cebpb/Myadm/Anxa1/Sdc4",8
"GO:0070167","GO:0070167","regulation of biomineral tissue development","6/190","107/28943",7.71295388290057e-05,0.000603750014234208,0.000343827191812806,"Gja1/Sgms2/Hif1a/Cebpb/Fam20c/Ecm1",6
"GO:0032663","GO:0032663","regulation of interleukin-2 production","5/190","67/28943",8.0307932884506e-05,0.000626067925772122,0.000356536930397144,"Il1a/Malt1/Ezr/Anxa1/Il1b",5
"GO:0043243","GO:0043243","positive regulation of protein-containing complex disassembly","4/190","35/28943",8.03385249133132e-05,0.000626067925772122,0.000356536930397144,"Bnip3/Carmil1/Plek/Tnf",4
"GO:0010657","GO:0010657","muscle cell apoptotic process","6/190","108/28943",8.12255493418719e-05,0.000631573771438244,0.000359672432524359,"Cav1/Sod2/Gapdh/Trem1/Bnip3/Cflar",6
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","9/190","272/28943",8.37349840519466e-05,0.000648205108844604,0.000369143746647263,"Cav1/Arg1/Gapdh/Trem1/Fn1/P4hb/Cxcl1/Gpx1/Ncf1",9
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","9/190","272/28943",8.37349840519466e-05,0.000648205108844604,0.000369143746647263,"Cav1/Il1a/Itgb2/Malt1/Cd44/Nlrp3/Anxa1/Il1b/Tnf",9
"GO:0110149","GO:0110149","regulation of biomineralization","6/190","109/28943",8.54929893286884e-05,0.00066035313390967,0.000376061877074956,"Gja1/Sgms2/Hif1a/Cebpb/Fam20c/Ecm1",6
"GO:0001906","GO:0001906","cell killing","9/190","273/28943",8.61064263343916e-05,0.000661613968155909,0.000376779904549912,"Arg1/Gapdh/Trem1/Ceacam1/Cxcl1/Itgam/Lyz2/Nos2/Ncf1",9
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly","5/190","68/28943",8.62234837036566e-05,0.000661613968155909,0.000376779904549912,"Carmil1/S100a10/Rhoc/Sdc4/Plek",5
"GO:0061082","GO:0061082","myeloid leukocyte cytokine production","5/190","68/28943",8.62234837036566e-05,0.000661613968155909,0.000376779904549912,"Irak3/Mif/Nlrp3/Il1b/Cd36",5
"GO:0097242","GO:0097242","amyloid-beta clearance","4/190","36/28943",8.99188623617043e-05,0.000685598583660425,0.000390438807740312,"Itgb2/Itgam/Tnf/Cd36",4
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","6/190","110/28943",8.99370534153001e-05,0.000685598583660425,0.000390438807740312,"Il1a/Anxa1/Il1b/Ptgs2/Pla2g4a/Tnf",6
"GO:0046916","GO:0046916","cellular transition metal ion homeostasis","6/190","110/28943",8.99370534153001e-05,0.000685598583660425,0.000390438807740312,"Egln1/Hif1a/Mt2/Fth1/Lcn2/Mt1",6
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","6/190","111/28943",9.45630289829474e-05,0.000719295735676811,0.000409628864678992,"Il1a/Lrrk2/Cd14/Mif/Ccl3/Cd36",6
"GO:0034116","GO:0034116","positive regulation of heterotypic cell-cell adhesion","3/190","14/28943",9.60983240959755e-05,0.000727809601757182,0.00041447739237567,"Cd44/Il1b/Tnf",3
"GO:0036296","GO:0036296","response to increased oxygen levels","3/190","14/28943",9.60983240959755e-05,0.000727809601757182,0.00041447739237567,"Cav1/Sod2/Pdpn",3
"GO:0043270","GO:0043270","positive regulation of ion transport","10/190","343/28943",9.69274917862931e-05,0.00073250387421218,0.000417150714906111,"Ptges/Cav1/Il1a/Mif/Plcb1/Cxcl1/Cebpb/Il1b/Lcn2/Pla2g4a",10
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","7/190","161/28943",9.79053939472495e-05,0.000738299511684108,0.000420451249415025,"Malt1/Mif/Cd44/Nlrp3/Il1b/Pla2g4a/Tnf",7
"GO:0071346","GO:0071346","cellular response to interferon-gamma","6/190","112/28943",9.93762963545253e-05,0.000747779916009643,0.00042585020712873,"Arg1/Gapdh/Acod1/Vim/Nos2/Ccl3",6
"GO:0070266","GO:0070266","necroptotic process","4/190","37/28943",0.00010030289159106,0.000753132655959486,0.000428898517691162,"Cav1/Pygl/Cflar/Tnf",4
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","10/190","346/28943",0.000104097375403229,0.000777093125590473,0.000442543670144181,"Cav1/Lrrk2/Ceacam1/Irak3/Pid1/Met/Myadm/Plec/Sh3bp5/Il1b",10
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","6/190","113/28943",0.000104382328958995,0.000777093125590473,0.000442543670144181,"Sod2/Mif/Cd44/Crip1/Tnfrsf1b/Tnf",6
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","6/190","113/28943",0.000104382328958995,0.000777093125590473,0.000442543670144181,"Carmil1/Nedd9/Ezr/Plec/Anxa1/Plek",6
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","6/190","113/28943",0.000104382328958995,0.000777093125590473,0.000442543670144181,"Il1a/Lrrk2/Cd14/Mif/Ccl3/Cd36",6
"GO:0014009","GO:0014009","glial cell proliferation","5/190","71/28943",0.000105996600018777,0.000785767168359535,0.000447483416225568,"Pmp22/Vim/Areg/Il1b/Tnf",5
"GO:0034121","GO:0034121","regulation of toll-like receptor signaling pathway","5/190","71/28943",0.000105996600018777,0.000785767168359535,0.000447483416225568,"Cav1/Smpdl3b/Irak3/Acod1/Cd36",5
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","7/190","164/28943",0.00010986033741085,0.000812687781396542,0.000462814328961253,"Cav1/Gpx1/Inhba/Cflar/Il1b/Trps1/Tnf",7
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","4/190","38/28943",0.000111530445427108,0.000823301747994622,0.000468858834540341,"Fn1/Hif1a/Met/Ptgs2",4
"GO:1903828","GO:1903828","negative regulation of protein localization","8/190","221/28943",0.000112463114491948,0.000828438816015421,0.000471784322954586,"Lrrk2/Pid1/Txn1/Rab11fip1/Klf7/Anxa1/Il1b/Cd36",8
"GO:0070613","GO:0070613","regulation of protein processing","5/190","72/28943",0.000113305148839484,0.000832888058380996,0.000474318104274974,"Lrrk2/Eno1/S100a10/Cast/Plaur",5
